name,findName,country,longitude,latitude
Maddington,MADDINGTON,AU,115.98333,-32.049999
Zeven,ZEVEN,DE,9.28333,53.299999
Gambellara,GAMBELLARA,IT,11.3401,45.459789
Carnforth,CARNFORTH,GB,-2.76667,54.116669
Marassi,MARASSI,IT,8.95444,44.417271
Tananger,TANANGER,NO,5.6,58.933331
Hundsangen,HUNDSANGEN,DE,7.98333,50.450001
Kitimat,KITIMAT,CA,-128.653427,54.052441
Hanna,HANNA,CA,-111.90181,51.63343
Pouillon,POUILLON,FR,-0.99947,43.604801
Westhausen,WESTHAUSEN,DE,10.18333,48.883331
Barbarano Vicentino,BARBARANO VICENTINO,IT,11.5444,45.409489
Fourmies,FOURMIES,FR,4.04784,50.01532
Holliston,HOLLISTON,US,-71.4245,42.2001
Gava,GAVA,ES,2.00123,41.306049
New Town,NEW TOWN,AU,147.308334,-42.860001
Stans,STANS,CH,8.366,46.95845
Thrapston,THRAPSTON,GB,-0.5392,52.396751
Knaphill,KNAPHILL,GB,-0.61541,51.31892
Amherst,AMHERST,CA,-64.198738,45.83345
Romanel,ROMANEL,CH,6.60453,46.566669
Poeldijk,POELDIJK,NL,4.21944,52.02417
Victoria Point,VICTORIA POINT,AU,153.300003,-27.58333
Cham,CHAM,CH,8.46358,47.182129
Bellinzago Novarese,BELLINZAGO NOVARESE,IT,8.64323,45.568771
Askim,ASKIM,NO,11.16286,59.58326
Tirano,TIRANO,IT,10.16786,46.215401
Knaresborough,KNARESBOROUGH,GB,-1.46851,54.009102
Ouddorp,OUDDORP,NL,3.93472,51.811668
Cleland,CLELAND,GB,-3.9142,55.802429
Paimio,PAIMIO,FI,22.686939,60.456711
Kingston,KINGSTON,AU,147.316666,-42.966671
Camerano,CAMERANO,IT,13.55158,43.531261
Insheim,INSHEIM,DE,8.14722,49.158058
Asprovalta,ASPROVALTA,GR,23.700001,40.716671
Colwood,COLWOOD,CA,-123.485909,48.43293
Hope Valley,HOPE VALLEY,AU,138.699997,-34.833328
Rossano Veneto,ROSSANO VENETO,IT,11.806,45.705799
Casirate dAdda,CASIRATE DADDA,IT,9.56626,45.49678
Rogue River,ROGUE RIVER,US,-123.171997,42.435951
Galbiate,GALBIATE,IT,9.37804,45.816181
Goedereede,GOEDEREEDE,NL,3.98056,51.817501
Breakeyville,BREAKEYVILLE,CA,-71.223267,46.68037
La Neuveville,LA NEUVEVILLE,CH,7.09955,47.068401
Bleiswijk,BLEISWIJK,NL,4.53194,52.01083
Grave,GRAVE,NL,5.73882,51.759022
Unley,UNLEY,AU,138.600006,-34.950001
Lander,LANDER,US,-108.730667,42.833012
Gaellivare,GAELLIVARE,SE,20.652781,67.133873
Sleen,SLEEN,NL,6.80278,52.771671
Borova,BOROVA,UA,30.10429,50.17625
Stamboliyski,STAMBOLIYSKI,BG,24.533331,42.133331
Vennesla,VENNESLA,NO,7.97413,58.26936
Market Deeping,MARKET DEEPING,GB,-0.31629,52.67654
Inverurie,INVERURIE,GB,-2.37736,57.284458
Burgrieden,BURGRIEDEN,DE,9.93333,48.23333
Katwijk aan den Rijn,KATWIJK AAN DEN RIJN,NL,4.42222,52.194172
Gladesville,GLADESVILLE,AU,151.133331,-33.833328
Hardingstone,HARDINGSTONE,GB,-0.88582,52.213581
Matraville,MATRAVILLE,AU,151.233337,-33.950001
Memmingerberg,MEMMINGERBERG,DE,10.17703,47.985729
Leanyer,LEANYER,AU,130.899994,-12.36667
Monmouth,MONMOUTH,GB,-2.71363,51.812649
Sway,SWAY,GB,-1.60294,50.78685
Pont Canavese,PONT CANAVESE,IT,7.59621,45.422859
Meerhout,MEERHOUT,BE,5.07842,51.132099
Audley,AUDLEY,GB,-2.3,53.049999
Partanna,PARTANNA,IT,12.88854,37.72784
Muszyna,MUSZYNA,PL,20.897181,49.356609
Heerjansdam,HEERJANSDAM,NL,4.56389,51.835831
Barnwood,BARNWOOD,GB,-2.20087,51.86393
Roveredo in Piano,ROVEREDO IN PIANO,IT,12.61778,46.003891
Montfort,MONTFORT,NL,5.94861,51.125832
Meiringen,MEIRINGEN,CH,8.18396,46.72678
Ytre Skalevik,YTRE SKALEVIK,NO,8.01667,58.083328
Castelgomberto,CASTELGOMBERTO,IT,11.39569,45.584888
Hoogland,HOOGLAND,NL,5.37361,52.182499
Elizabeth,ELIZABETH,AU,138.649994,-34.73333
Caversham,CAVERSHAM,AU,115.966667,-31.883329
Caroline Springs,CAROLINE SPRINGS,AU,144.736313,-37.741241
Strandby,STRANDBY,DK,10.49608,57.491501
Mount Druitt,MOUNT DRUITT,AU,150.816666,-33.76667
Simpelveld,SIMPELVELD,NL,5.98194,50.834171
Mount Colah,MOUNT COLAH,AU,151.116669,-33.683331
Ymittos Athens,YMITTOS ATHENS,GR,23.74897,37.953419
Thorpe Hamlet,THORPE HAMLET,GB,1.31337,52.630322
Marchwood,MARCHWOOD,GB,-1.4544,50.88966
Bexley,BEXLEY,AU,151.116669,-33.950001
Elsfleth,ELSFLETH,DE,8.45664,53.23748
Gaissach,GAISSACH,DE,11.58333,47.75
Frigiliana,FRIGILIANA,ES,-3.89441,36.787472
Bigues i Riells,BIGUES I RIELLS,ES,2.23333,41.683331
Hostalric,HOSTALRIC,ES,2.63333,41.75
Cairo Montenotte,CAIRO MONTENOTTE,IT,8.27455,44.403141
Burpengary,BURPENGARY,AU,152.957581,-27.157459
Zelenogorsk,ZELENOGORSK,RU,29.70183,60.19968
Zarechenskiy,ZARECHENSKIY,RU,44.57579,48.81065
Zagar’ye,ZAGAR’YE,RU,56.277538,57.979488
Ural,URAL,RU,94.746391,55.90778
Avtozavodskiy Rayon,AVTOZAVODSKIY RAYON,RU,49.433331,53.51667
Lisikha,LISIKHA,RU,104.321388,52.26083
Yelyaty,YELYATY,RU,50.799999,61.666672
Novoye Plato,NOVOYE PLATO,RU,33.110538,68.97506
Tolmachevo,TOLMACHEVO,RU,82.736298,54.982399
Stepnoy,STEPNOY,RU,36.183331,51.73333
Novoraychikhinsk,NOVORAYCHIKHINSK,RU,129.593994,49.7798
Sarana,SARANA,RU,57.725861,56.47728
Krasnoyarskaya,KRASNOYARSKAYA,RU,42.1856,47.495499
Ruza,RUZA,RU,36.195221,55.698978
Saltykovka,SALTYKOVKA,RU,37.935329,55.766788
Insar,INSAR,RU,44.373821,53.865311
Kolonets,KOLONETS,RU,38.099998,55.599998
Sevsk,SEVSK,RU,34.492599,52.149101
Arti,ARTI,RU,58.532761,56.423439
Uporovo,UPOROVO,RU,66.269257,56.310928
Uvat,UVAT,RU,68.895279,59.14333
Uren,UREN,RU,45.785221,57.455158
Golyshmanovo,GOLYSHMANOVO,RU,68.372787,56.3979
Novaya Chara,NOVAYA CHARA,RU,118.298607,56.816391
Lugovaya,LUGOVAYA,RU,37.48333,56.049999
Okhotsk,OKHOTSK,RU,143.300003,59.383331
Krasnoznamensk,KRASNOZNAMENSK,RU,22.489719,54.942219
Skovorodino,SKOVORODINO,RU,123.916672,53.98333
Gornozavodsk,GORNOZAVODSK,RU,58.32111,58.375832
Neman,NEMAN,RU,22.02639,55.031109
Murashi,MURASHI,RU,48.961498,59.399899
Azovskaya,AZOVSKAYA,RU,38.626389,44.790829
Selyatino,SELYATINO,RU,36.977459,55.515141
Tazovskiy,TAZOVSKIY,RU,78.699997,67.466667
Sosenskiy,SOSENSKIY,RU,35.96228,54.05899
Cherkizovo,CHERKIZOVO,RU,37.787498,55.97583
Taldom,TALDOM,RU,37.533329,56.73333
Kumeny,KUMENY,RU,49.916142,58.108871
Sheregesh,SHEREGESH,RU,87.9869,52.920898
Krasnozavodsk,KRASNOZAVODSK,RU,38.216671,56.450001
Demidov,DEMIDOV,RU,31.51498,55.27063
Pavlogradka,PAVLOGRADKA,RU,73.559196,54.2024
Ilovlya,ILOVLYA,RU,43.979649,49.303341
Nekrasovskiy,NEKRASOVSKIY,RU,37.5,56.066669
Proletarskiy,PROLETARSKIY,RU,37.39019,55.02219
Snegiri,SNEGIRI,RU,37.024212,55.88868
Pistsovo,PISTSOVO,RU,40.529831,57.179039
Kommunarka,KOMMUNARKA,RU,37.489319,55.569519
Volchansk,VOLCHANSK,RU,60.081001,59.937801
Nekrasovskoye,NEKRASOVSKOYE,RU,40.365669,57.67664
Mokshan,MOKSHAN,RU,44.61322,53.436501
Pytalovo,PYTALOVO,RU,27.913839,57.067902
Novorzhev,NOVORZHEV,RU,29.33378,57.029419
Nikolayevka,NIKOLAYEVKA,RU,45.144402,54.1451
Shvartsevskiy,SHVARTSEVSKIY,RU,37.991669,54.096111
Sredniy Ikorets,SREDNIY IKORETS,RU,39.758381,51.06749
Davydovka,DAVYDOVKA,RU,39.42915,51.15781
Tsivilsk,TSIVILSK,RU,47.466389,55.861111
Lyuban,LYUBAN,RU,31.216669,59.349998
Polazna,POLAZNA,RU,56.40546,58.294579
Khatassy,KHATASSY,RU,129.638336,61.90361
Khryashchevka,KHRYASHCHEVKA,RU,49.091599,53.811901
Emmaus,EMMAUS,RU,36.115002,56.780548
Krasnyye Tkachi,KRASNYYE TKACHI,RU,39.75629,57.492592
Pangody,PANGODY,RU,74.485931,65.850021
Novaya Lyalya,NOVAYA LYALYA,RU,60.598991,59.055031
Levikha,LEVIKHA,RU,59.90028,57.583611
Pechory,PECHORY,RU,27.6119,57.816422
Petrov Val,PETROV VAL,RU,45.209579,50.143372
Nesterov,NESTEROV,RU,22.57139,54.630562
Ulyanovka,ULYANOVKA,RU,30.764721,59.639439
Novyye Lyady,NOVYYE LYADY,RU,56.603889,58.05357
Kedrovyy,KEDROVYY,RU,91.816673,56.166672
Vychegodskiy,VYCHEGODSKIY,RU,46.898418,61.247021
Bilibino,BILIBINO,RU,166.43721,68.054642
Ivangorod,IVANGOROD,RU,28.216249,59.371552
Dorogino,DOROGINO,RU,83.319801,54.359798
Kolyubakino,KOLYUBAKINO,RU,36.532341,55.667999
Achit,ACHIT,RU,57.899399,56.7985
Bisert,BISERT,RU,59.052311,56.86174
Alekseyevskoye,ALEKSEYEVSKOYE,RU,50.113529,55.30706
Loknya,LOKNYA,RU,30.14665,56.829979
Tugulym,TUGULYM,RU,64.642509,57.059059
Nikolo-Berezovka,NIKOLO-BEREZOVKA,RU,54.155731,56.124222
Vorsma,VORSMA,RU,43.271671,55.985561
Lesnoy Gorodok,LESNOY GORODOK,RU,37.208302,55.638931
Zelenogradsk,ZELENOGRADSK,RU,20.476681,54.958931
Dunay,DUNAY,RU,132.337494,42.88028
Turgoyak,TURGOYAK,RU,60.118328,55.150002
Kuloy,KULOY,RU,42.492519,61.030491
Shakhovskaya,SHAKHOVSKAYA,RU,35.50972,56.028332
Staryye Ozinki,STARYYE OZINKI,RU,49.676899,51.1786
Pustoshka,PUSTOSHKA,RU,29.369011,56.335468
Kiknur,KIKNUR,RU,47.201061,57.30341
Gvardeysk,GVARDEYSK,RU,21.06513,54.64772
Zabaykalsk,ZABAYKALSK,RU,117.316673,49.633331
Mamonovo,MAMONOVO,RU,19.938009,54.464272
Bredy,BREDY,RU,60.34111,52.415279
Nizhniy Ufaley,NIZHNIY UFALEY,RU,59.984169,55.915279
Nizhniye Sergi,NIZHNIYE SERGI,RU,59.303329,56.661388
Uvarovka,UVAROVKA,RU,35.60611,55.527779
Pudozh,PUDOZH,RU,36.534538,61.809879
Novaya Ladoga,NOVAYA LADOGA,RU,32.30191,60.102459
Veshenskaya,VESHENSKAYA,RU,41.733398,49.630329
Chkalovsk,CHKALOVSK,RU,43.243328,56.764721
Tokareva,TOKAREVA,RU,61.912601,56.398102
Agalatovo,AGALATOVO,RU,30.27388,60.219501
Perevoz,PEREVOZ,RU,44.544609,55.59613
Bugry,BUGRY,RU,30.39225,60.071209
Svetlogorsk,SVETLOGORSK,RU,20.154791,54.939869
Askiz,ASKIZ,RU,90.52639,53.131939
Kondratovo,KONDRATOVO,RU,56.106602,57.9804
Vishnevogorsk,VISHNEVOGORSK,RU,60.657902,55.991299
Ardatov,ARDATOV,RU,43.096989,55.24205
Chaplygin,CHAPLYGIN,RU,39.962879,53.243191
Cherskiy,CHERSKIY,RU,161.300003,68.75
Bolkhov,BOLKHOV,RU,36.00444,53.443329
Myshkin,MYSHKIN,RU,38.454479,57.78973
Aykino,AYKINO,RU,49.992222,62.224812
Suoyarvi,SUOYARVI,RU,32.349998,62.083328
Berdyaush,BERDYAUSH,RU,59.1464,55.1619
Belaya Kholunitsa,BELAYA KHOLUNITSA,RU,50.852779,58.84
Ubinskoye,UBINSKOYE,RU,79.680161,55.306751
Bolgar,BOLGAR,RU,49.066669,54.950001
Oboyan,OBOYAN,RU,36.27919,51.209808
Novaya Mayna,NOVAYA MAYNA,RU,49.75,54.150002
Volokonovka,VOLOKONOVKA,RU,37.8563,50.4827
Kushnarenkovo,KUSHNARENKOVO,RU,55.35083,55.105
Mamadysh,MAMADYSH,RU,51.40797,55.71524
Monastyrishche,MONASTYRISHCHE,RU,132.497223,44.193062
Tolmachevo,TOLMACHEVO,RU,29.91091,58.85973
Klimovo,KLIMOVO,RU,32.192329,52.380531
Bagrationovsk,BAGRATIONOVSK,RU,20.643721,54.387138
Nyazepetrovsk,NYAZEPETROVSK,RU,59.602779,56.053059
Kormilovka,KORMILOVKA,RU,74.102814,55.00264
Taman,TAMAN,RU,36.716091,45.2117
Susuman,SUSUMAN,RU,148.166672,62.783329
Kuragino,KURAGINO,RU,92.672501,53.897499
Mesyagutovo,MESYAGUTOVO,RU,58.252781,55.530281
Chernyy Yar,CHERNYY YAR,RU,46.109112,48.06242
Korablino,KORABLINO,RU,40.013329,53.916389
Sudogda,SUDOGDA,RU,40.862911,55.953941
Seymchan,SEYMCHAN,RU,152.433334,62.883331
Verkhnyaya Tura,VERKHNYAYA TURA,RU,59.817501,58.35944
Soltsy,SOLTSY,RU,30.323771,58.123871
Medyn,MEDYN,RU,35.858608,54.96917
Urusha,URUSHA,RU,122.900002,54.049999
Belousovo,BELOUSOVO,RU,36.673199,55.095001
Korenevo,KORENEVO,RU,38.007778,55.67194
Amazar,AMAZAR,RU,120.875,53.858002
Karabudakhkent,KARABUDAKHKENT,RU,47.567348,42.708698
Middleton,MIDDLETON,US,-71.016159,42.595089
Montebello,MONTEBELLO,US,-74.118477,41.135929
Gateway,GATEWAY,US,-81.750359,26.57757
Moberly,MOBERLY,US,-92.43824,39.418369
Goshen,GOSHEN,US,-119.42012,36.351059
Waldron,WALDRON,US,-94.090759,34.89843
Washington,WASHINGTON,US,-91.69294,41.299179
Manteno,MANTENO,US,-87.831429,41.250591
Cranbury,CRANBURY,US,-74.513763,40.316219
Abita Springs,ABITA SPRINGS,US,-90.037582,30.478531
Manchester,MANCHESTER,US,-84.03772,42.150318
Shady Cove,SHADY COVE,US,-122.812538,42.61068
Higginsville,HIGGINSVILLE,US,-93.717163,39.07251
Sheridan,SHERIDAN,US,-123.394829,45.099281
Greenville,GREENVILLE,US,-89.413139,38.892269
Connersville,CONNERSVILLE,US,-85.141068,39.641159
Gardnertown,GARDNERTOWN,US,-74.070137,41.535091
Hollis,HOLLIS,US,-71.591743,42.743141
Warsaw,WARSAW,US,-85.85305,41.238098
Somers,SOMERS,US,-87.910362,42.640301
Dexter,DEXTER,US,-83.888557,42.338371
Bohemia,BOHEMIA,US,-73.115112,40.76926
Eunice,EUNICE,US,-92.417633,30.49437
Berlin,BERLIN,US,-88.943451,43.96804
Hondo,HONDO,US,-99.141418,29.34746
Canyon,CANYON,US,-101.9188,34.980331
French Camp,FRENCH CAMP,US,-121.271057,37.88409
Weaverville,WEAVERVILLE,US,-122.941971,40.73098
Williamsport,WILLIAMSPORT,US,-77.820549,39.600651
Jones,JONES,US,-97.28698,35.565891
Strasburg,STRASBURG,US,-76.18412,39.983158
Marlow,MARLOW,US,-97.958092,34.648129
Aspen,ASPEN,US,-106.817543,39.191101
Stoughton,STOUGHTON,US,-89.217888,42.91695
Richfield,RICHFIELD,US,-81.638184,41.23978
Catoosa,CATOOSA,US,-95.745819,36.188992
Wyoming,WYOMING,US,-92.997162,45.336361
Cleveland,CLEVELAND,US,-83.763237,34.597038
Sturgis,STURGIS,US,-85.419151,41.799221
Uxbridge,UXBRIDGE,US,-71.629509,42.07732
Milan,MILAN,US,-88.758949,35.919788
Boone,BOONE,US,-93.880234,42.0597
Clifton,CLIFTON,US,-97.576691,31.782379
Chatham,CHATHAM,US,-89.704536,39.676159
Crane,CRANE,US,-102.350143,31.39736
Scotchtown,SCOTCHTOWN,US,-74.360153,41.48148
Celada,CELADA,PR,-65.966003,18.27162
Winnsboro,WINNSBORO,US,-91.72068,32.163212
Jerseyville,JERSEYVILLE,US,-90.328453,39.120049
Denver,DENVER,US,-81.0298,35.53125
Portola,PORTOLA,US,-120.469101,39.810459
Rogers,ROGERS,US,-93.553009,45.18885
Watonga,WATONGA,US,-98.413132,35.844769
Hawley,HAWLEY,US,-96.316727,46.880791
Mendota,MENDOTA,US,-89.117592,41.547249
North Conway,NORTH CONWAY,US,-71.128403,44.05368
Clarence Center,CLARENCE CENTER,US,-78.637527,43.010609
Yurgamysh,YURGAMYSH,RU,64.465561,55.371391
Afonino,AFONINO,RU,44.095032,56.262009
Mogocha,MOGOCHA,RU,119.76667,53.73333
Krasnoslobodsk,KRASNOSLOBODSK,RU,43.789631,54.425301
Chaltyr,CHALTYR,RU,39.482319,47.284771
Beloomut,BELOOMUT,RU,39.339409,54.944778
Miasskoye,MIASSKOYE,RU,61.890499,55.2784
Baltasi,BALTASI,RU,50.2062,56.346199
Gzhel,GZHEL,RU,38.39399,55.610081
Kuleshovka,KULESHOVKA,RU,39.557941,47.078018
Spas-Klepiki,SPAS-KLEPIKI,RU,40.176731,55.13472
Siva,SIVA,RU,54.380371,58.382038
Borisoglebskiy,BORISOGLEBSKIY,RU,39.150799,57.258598
Dno,DNO,RU,29.96368,57.827721
Fatezh,FATEZH,RU,35.863201,52.0891
Belokurikha,BELOKURIKHA,RU,84.989601,51.995899
Yuryevets,YURYEVETS,RU,43.104099,57.320068
Kharovsk,KHAROVSK,RU,40.191212,59.964249
Kuvshinovo,KUVSHINOVO,RU,34.17252,57.02953
Syasstroy,SYASSTROY,RU,32.569061,60.136688
Imeni Morozova,IMENI MOROZOVA,RU,31.037621,59.975719
Ketovo,KETOVO,RU,65.325829,55.355
Rudnya,RUDNYA,RU,44.558559,50.798981
Novyy Rogachik,NOVYY ROGACHIK,RU,44.060799,48.676849
Yerofey Pavlovich,YEROFEY PAVLOVICH,RU,121.966667,53.966671
Starkovo,STARKOVO,RU,40.299721,55.361519
Rumyantsevo,RUMYANTSEVO,RU,36.534168,55.972778
Kagalnitskaya,KAGALNITSKAYA,RU,40.146568,46.880562
Kalyazin,KALYAZIN,RU,37.84333,57.24028
Kashary,KASHARY,RU,41.005569,49.040009
Matveyev Kurgan,MATVEYEV KURGAN,RU,38.869469,47.564499
Prokhorovka,PROKHOROVKA,RU,36.732521,51.037411
Inzhavino,INZHAVINO,RU,42.49369,52.31847
Bondi,BONDI,AU,151.266663,-33.89167
Box Hill,BOX HILL,AU,145.125443,-37.818871
Pennant Hills,PENNANT HILLS,AU,151.072159,-33.737831
Concord,CONCORD,AU,151.100006,-33.866669
Lane Cove,LANE COVE,AU,151.166672,-33.816669
Croydon,CROYDON,AU,151.116669,-33.883331
Chatswood,CHATSWOOD,AU,151.183334,-33.799999
North Brighton,NORTH BRIGHTON,AU,145.00528,-37.90694
North Narrabeen,NORTH NARRABEEN,AU,151.296066,-33.709351
Penguin,PENGUIN,AU,146.066666,-41.116669
Neutral Bay,NEUTRAL BAY,AU,151.216675,-33.83889
Tarragindi,TARRAGINDI,AU,153.033325,-27.533331
Modbury,MODBURY,AU,138.683334,-34.833328
Mittagong,MITTAGONG,AU,150.449997,-34.450001
Port Douglas,PORT DOUGLAS,AU,145.466675,-16.48333
Wellington,WELLINGTON,AU,148.949997,-32.549999
Bourke,BOURKE,AU,145.933334,-30.1
Lambton,LAMBTON,AU,151.699997,-32.916672
Kurri Kurri,KURRI KURRI,AU,151.483337,-32.816669
Clovelly,CLOVELLY,AU,151.25,-33.912498
East Maitland,EAST MAITLAND,AU,151.583328,-32.75
Subiaco,SUBIACO,AU,115.800003,-31.950001
Belconnen,BELCONNEN,AU,149.083328,-35.216671
Wynnum,WYNNUM,AU,153.166672,-27.450001
Sturt,STURT,AU,138.550003,-35.01667
Mascot,MASCOT,AU,151.199997,-33.933331
Cooma,COOMA,AU,149.133331,-36.23333
Laverton,LAVERTON,AU,144.769791,-37.862019
Kareela,KAREELA,AU,151.083328,-34.01667
Penrith,PENRITH,AU,150.699997,-33.75
Lidcombe,LIDCOMBE,AU,151.039703,-33.864361
Padstow,PADSTOW,AU,151.033325,-33.950001
Fremantle,FREMANTLE,AU,115.76667,-32.049999
Plympton,PLYMPTON,AU,138.550003,-34.950001
Lindfield,LINDFIELD,AU,151.166672,-33.783329
Berkeley Vale,BERKELEY VALE,AU,151.433334,-33.349998
Pymble,PYMBLE,AU,151.149994,-33.75
Moonah,MOONAH,AU,147.300003,-42.849998
Wacol,WACOL,AU,152.933334,-27.58333
Dingley Village,DINGLEY VILLAGE,AU,145.134201,-37.9827
Hamilton,HAMILTON,AU,142.022018,-37.744251
Innisfail,INNISFAIL,AU,146.033325,-17.533331
Gymea,GYMEA,AU,151.083328,-34.033329
Applecross,APPLECROSS,AU,115.833328,-32.01667
Leichhardt,LEICHHARDT,AU,151.149994,-33.883331
Dover Heights,DOVER HEIGHTS,AU,151.279175,-33.870831
Broome,BROOME,AU,122.23333,-17.966669
Lawson,LAWSON,AU,150.433334,-33.716671
Lithgow,LITHGOW,AU,150.149994,-33.48333
Tumut,TUMUT,AU,148.216675,-35.299999
Sale,SALE,AU,147.066666,-38.099998
Longueville,LONGUEVILLE,AU,151.166397,-33.832779
Regents Park,REGENTS PARK,AU,151.016663,-33.883331
Hurstville Grove,HURSTVILLE GROVE,AU,151.100006,-33.966671
Montrose,MONTROSE,AU,145.350006,-37.816669
Warwick,WARWICK,AU,152.016663,-28.23333
Fannie Bay,FANNIE BAY,AU,130.839783,-12.42618
Doonside,DOONSIDE,AU,150.866669,-33.76667
Oatley,OATLEY,AU,151.066666,-33.98333
Peakhurst,PEAKHURST,AU,151.050003,-33.966671
Shenton Park,SHENTON PARK,AU,115.797218,-31.95833
Bassendean,BASSENDEAN,AU,115.949997,-31.9
Woodridge,WOODRIDGE,AU,153.100006,-27.633329
Leopold,LEOPOLD,AU,144.466675,-38.183331
Lakemba,LAKEMBA,AU,151.083328,-33.916672
Blakehurst,BLAKEHURST,AU,151.100006,-33.98333
Castlemaine,CASTLEMAINE,AU,144.216675,-37.066669
Kirrawee,KIRRAWEE,AU,151.066666,-34.033329
Glenelg,GLENELG,AU,138.516663,-34.98333
Highett,HIGHETT,AU,145.039444,-37.951672
Aldgate,ALDGATE,AU,138.733337,-35.01667
Brighton-Le-Sands,BRIGHTON-LE-SANDS,AU,151.149994,-33.950001
East Hills,EAST HILLS,AU,150.983337,-33.966671
Wanneroo,WANNEROO,AU,115.800003,-31.75
Strathalbyn,STRATHALBYN,AU,138.899994,-35.26667
Medowie,MEDOWIE,AU,151.866669,-32.73333
Moggill,MOGGILL,AU,152.866669,-27.58333
Goodna,GOODNA,AU,152.899994,-27.616671
Port Pirie,PORT PIRIE,AU,138.016663,-33.183331
Hastings,HASTINGS,AU,145.183334,-38.299999
Cannington,CANNINGTON,AU,115.949997,-32.01667
Erina,ERINA,AU,151.383331,-33.433331
Morayfield,MORAYFIELD,AU,152.949997,-27.116671
Port Noarlunga,PORT NOARLUNGA,AU,138.466675,-35.150002
Marion,MARION,AU,138.566666,-35.01667
Enfield,ENFIELD,AU,138.602554,-34.8526
Leumeah,LEUMEAH,AU,150.833328,-34.049999
Monterey,MONTEREY,AU,151.149994,-33.966671
Berri,BERRI,AU,140.600006,-34.283329
Wooloowin,WOOLOOWIN,AU,153.042038,-27.42244
Colac,COLAC,AU,143.583328,-38.333328
Maylands,MAYLANDS,AU,115.883331,-31.933331
Murwillumbah,MURWILLUMBAH,AU,153.399994,-28.316669
Lilyfield,LILYFIELD,AU,151.165558,-33.87611
Lutana,LUTANA,AU,147.311111,-42.836109
Invermay,INVERMAY,AU,147.130554,-41.39167
Lindisfarne,LINDISFARNE,AU,147.350006,-42.833328
Golden Grove,GOLDEN GROVE,AU,138.733337,-34.783329
Kingston Beach,KINGSTON BEACH,AU,147.316666,-42.98333
Kyabram,KYABRAM,AU,145.050003,-36.316669
Tewantin,TEWANTIN,AU,153.033325,-26.383329
Nambour,NAMBOUR,AU,152.949997,-26.633329
Tugun,TUGUN,AU,153.5,-28.15
Woombye,WOOMBYE,AU,152.966675,-26.66667
Como,COMO,AU,115.863358,-31.99119
North Turramurra,NORTH TURRAMURRA,AU,151.147263,-33.713451
Newman,NEWMAN,AU,119.73333,-23.366671
Fairy Meadow,FAIRY MEADOW,AU,150.895828,-34.396671
Gilles Plains,GILLES PLAINS,AU,138.649994,-34.849998
Narellan,NARELLAN,AU,150.733337,-34.033329
Mangerton,MANGERTON,AU,150.871674,-34.436668
Goonellabah,GOONELLABAH,AU,153.316666,-28.816669
Ingham,INGHAM,AU,146.166672,-18.65
Margaret River,MARGARET RIVER,AU,115.066673,-33.950001
Kingaroy,KINGAROY,AU,151.833328,-26.533331
Port Lincoln,PORT LINCOLN,AU,135.866669,-34.73333
Attadale,ATTADALE,AU,115.79583,-32.023609
Kununurra,KUNUNURRA,AU,128.733337,-15.76667
Ballina,BALLINA,AU,153.566666,-28.866671
Healesville,HEALESVILLE,AU,145.516663,-37.650002
Roma,ROMA,AU,148.783325,-26.58333
Narara,NARARA,AU,151.350006,-33.400002
Reynella,REYNELLA,AU,138.530823,-35.093719
Coromandel Valley,COROMANDEL VALLEY,AU,138.616669,-35.049999
Glenfield,GLENFIELD,AU,150.899994,-33.966671
Ettalong Beach,ETTALONG BEACH,AU,151.333328,-33.51667
Maryborough,MARYBOROUGH,AU,143.75,-37.049999
Urraween,URRAWEEN,AU,152.816666,-25.299999
Atherton,ATHERTON,AU,145.483337,-17.26667
Ulladulla,ULLADULLA,AU,150.466675,-35.349998
Happy Valley,HAPPY VALLEY,AU,138.533325,-35.083328
Port Augusta,PORT AUGUSTA,AU,137.766663,-32.5
Oakey,OAKEY,AU,151.716675,-27.433331
Upper Coomera,UPPER COOMERA,AU,153.300003,-27.9
Spearwood,SPEARWOOD,AU,115.783333,-32.099998
Deloraine,DELORAINE,AU,146.666672,-41.533329
Moss Vale,MOSS VALE,AU,150.383331,-34.549999
Swan View,SWAN VIEW,AU,116.050003,-31.883329
Northam,NORTHAM,AU,116.666672,-31.66667
Dapto,DAPTO,AU,150.783325,-34.5
Batemans Bay,BATEMANS BAY,AU,150.183334,-35.716671
Salisbury,SALISBURY,AU,138.633331,-34.76667
Blackwater,BLACKWATER,AU,148.883331,-23.58333
Bensville,BENSVILLE,AU,151.383331,-33.5
Newstead,NEWSTEAD,AU,147.166672,-41.433331
Bicton,BICTON,AU,115.783333,-32.027779
Kenwick,KENWICK,AU,115.966667,-32.033329
Redlynch,REDLYNCH,AU,145.699997,-16.883329
Finley,FINLEY,AU,145.583328,-35.633331
Ingle Farm,INGLE FARM,AU,138.633331,-34.833328
Warnbro,WARNBRO,AU,115.748611,-32.336109
Normanhurst,NORMANHURST,AU,151.100006,-33.73333
Kapunda,KAPUNDA,AU,138.899994,-34.349998
Homebush,HOMEBUSH,AU,151.083328,-33.866669
Richmond,RICHMOND,AU,150.766663,-33.599998
Blaxland,BLAXLAND,AU,150.600006,-33.75
Crookwell,CROOKWELL,AU,149.466675,-34.466671
Woolgoolga,WOOLGOOLGA,AU,153.200668,-30.11058
Berriedale,BERRIEDALE,AU,147.25,-42.816669
